% Magnetic field model coefficients
% nmax:  15
% epoch: 2004.0000
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   11    -9              -1.4935              -0.0831               0.0000
   11    -8              -1.0288              -0.0436               0.0000
   11    -7              -2.7124               0.0336               0.0000
   11    -6              -0.6165               0.0286               0.0000
   11    -5               0.9098              -0.0134               0.0000
   11    -4              -2.3550               0.0820               0.0000
   11    -3              -0.8104               0.0534               0.0000
   11    -2               1.4661               0.0026               0.0000
   11    -1               0.2857               0.0210               0.0000
   11     0               2.9388               0.0239               0.0000
   11     1              -1.6607               0.0233               0.0000
   11     2              -1.8114              -0.0540               0.0000
   11     3               1.4325              -0.0013               0.0000
   11     4              -0.2903              -0.0314               0.0000
   11     5               0.2384               0.0386               0.0000
   11     6              -0.7770              -0.0183               0.0000
   11     7               0.5706              -0.0406               0.0000
   11     8               1.7851               0.0195               0.0000
   11     9               0.1513               0.0046               0.0000
   11    10               1.0144              -0.0382               0.0000
   11    11               4.0005              -0.0274               0.0000
   12   -12               0.8975              -0.0119               0.0000
   12   -11              -0.3653               0.0333               0.0000
   12   -10              -0.8730               0.0032               0.0000
   12    -9               0.2794               0.0123               0.0000
   12    -8               0.0074               0.0016               0.0000
   12    -7               0.0327              -0.0100               0.0000
   12    -6               0.3708               0.0220               0.0000
   12    -5               0.6193              -0.0132               0.0000
   12    -4              -2.6397               0.0083               0.0000
   12    -3               2.4240              -0.0504               0.0000
   12    -2               0.2149              -0.0045               0.0000
   12    -1              -0.4737              -0.0460               0.0000
   12     0              -2.1467              -0.0123               0.0000
   12     1              -0.3097               0.0074               0.0000
   12     2               0.2079              -0.0044               0.0000
   12     3               0.8556               0.0303               0.0000
   12     4              -0.3025              -0.0782               0.0000
   12     5               0.9392               0.0185               0.0000
   12     6              -0.3467               0.0432               0.0000
   12     7               0.4226               0.0370               0.0000
   12     8              -0.3457              -0.0146               0.0000
   12     9              -0.3678               0.0038               0.0000
   12    10               0.0748              -0.0002               0.0000
   12    11              -0.4250              -0.0861               0.0000
   12    12              -0.1558               0.0764               0.0000
   13   -13              -0.7963              -0.0242               0.0000
   13   -12              -0.5603              -0.0183               0.0000
   13   -11              -0.2294               0.0025               0.0000
   13   -10               0.3627               0.0130               0.0000
   13    -9               0.5529              -0.0199               0.0000
   13    -8               0.2324              -0.0314               0.0000
   13    -7               0.6426              -0.0113               0.0000
   13    -6              -0.0399               0.0149               0.0000
   13    -5              -1.0219              -0.0448               0.0000
   13    -4              -0.5504              -0.0085               0.0000
   13    -3               1.7244               0.0046               0.0000
   13    -2               0.3692              -0.0226               0.0000
   13    -1              -0.7438              -0.0088               0.0000
   13     0              -0.1420               0.0014               0.0000
   13     1              -0.9043               0.0097               0.0000
   13     2               0.2957              -0.0125               0.0000
   13     3               0.2639               0.0153               0.0000
   13     4              -0.4424               0.0213               0.0000
   13     5               1.1964              -0.0149               0.0000
   13     6              -0.3862               0.0176               0.0000
   13     7               0.7535               0.0151               0.0000
   13     8              -0.2899               0.0246               0.0000
   13     9               0.3556               0.0062               0.0000
   13    10              -0.0463               0.0081               0.0000
   13    11               0.4296              -0.0175               0.0000
   13    12              -0.0474              -0.0434               0.0000
   13    13              -0.1916              -0.0001               0.0000
   14   -14              -0.3613               0.0087               0.0000
   14   -13              -0.1961               0.0031               0.0000
   14   -12               0.1765              -0.0232               0.0000
   14   -11               0.0444               0.0145               0.0000
   14   -10               0.2238              -0.0139               0.0000
   14    -9               0.3467               0.0143               0.0000
   14    -8               0.2515              -0.0051               0.0000
   14    -7               0.2923               0.0000               0.0000
   14    -6               0.3625              -0.0143               0.0000
   14    -5              -0.0887               0.0039               0.0000
   14    -4               0.4203              -0.0002               0.0000
   14    -3               0.3500              -0.0065               0.0000
   14    -2              -0.7088               0.0099               0.0000
   14    -1               0.4331               0.0044               0.0000
   14     0              -0.3442              -0.0010               0.0000
   14     1               0.2945              -0.0016               0.0000
   14     2              -0.1170              -0.0220               0.0000
   14     3              -0.2014               0.0160               0.0000
   14     4              -0.0965              -0.0145               0.0000
   14     5               0.2088               0.0058               0.0000
   14     6              -0.0809               0.0208               0.0000
   14     7              -0.1334              -0.0006               0.0000
   14     8               0.2480               0.0164               0.0000
   14     9              -0.0301              -0.0007               0.0000
   14    10               0.6235               0.0083               0.0000
   14    11              -0.3753               0.0059               0.0000
   14    12               0.2818              -0.0044               0.0000
   14    13               0.2905              -0.0291               0.0000
   14    14               0.2187              -0.0490               0.0000
   15   -15              -0.0149              -0.0059               0.0000
   15   -14               0.0179               0.0033               0.0000
   15   -13               0.2106              -0.0029               0.0000
   15   -12              -0.3308              -0.0013               0.0000
   15   -11              -0.1011               0.0066               0.0000
   15   -10              -0.0186               0.0053               0.0000
   15    -9               0.0825               0.0156               0.0000
   15    -8              -0.2108              -0.0040               0.0000
   15    -7               0.2777               0.0081               0.0000
   15    -6               0.0738               0.0162               0.0000
   15    -5               0.0211              -0.0124               0.0000
   15    -4               0.0167               0.0157               0.0000
   15    -3               0.2099               0.0027               0.0000
   15    -2               0.0590              -0.0020               0.0000
   15    -1               0.5950               0.0034               0.0000
   15     0               0.1853              -0.0097               0.0000
   15     1               0.4416              -0.0056               0.0000
   15     2               0.0561              -0.0001               0.0000
   15     3               0.4845              -0.0222               0.0000
   15     4              -0.0827               0.0150               0.0000
   15     5               0.0798               0.0023               0.0000
   15     6              -0.1167               0.0059               0.0000
   15     7              -0.1465               0.0045               0.0000
   15     8               0.1544               0.0013               0.0000
   15     9              -0.2675              -0.0111               0.0000
   15    10              -0.1922              -0.0080               0.0000
   15    11               0.2471              -0.0093               0.0000
   15    12              -0.0110               0.0079               0.0000
   15    13              -0.1452               0.0042               0.0000
   15    14               0.0965               0.0216               0.0000
   15    15              -0.1843              -0.0009               0.0000
