% Magnetic field model coefficients
% nmax:  65
% epoch: 2015.6400
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   33   -12               0.0266               0.0000               0.0000
   33   -11               0.0074               0.0000               0.0000
   33   -10               0.0734               0.0000               0.0000
   33    -9              -0.1336               0.0000               0.0000
   33    -8              -0.0098               0.0000               0.0000
   33    -7               0.0166               0.0000               0.0000
   33    -6              -0.0367               0.0000               0.0000
   33    -5              -0.2745               0.0000               0.0000
   33    -4              -0.0607               0.0000               0.0000
   33    -3              -0.0461               0.0000               0.0000
   33    -2              -0.0681               0.0000               0.0000
   33    -1               0.0420               0.0000               0.0000
   33     0              -0.0383               0.0000               0.0000
   33     1              -0.2078               0.0000               0.0000
   33     2              -0.0018               0.0000               0.0000
   33     3              -0.0825               0.0000               0.0000
   33     4              -0.0568               0.0000               0.0000
   33     5               0.0554               0.0000               0.0000
   33     6              -0.0580               0.0000               0.0000
   33     7              -0.2038               0.0000               0.0000
   33     8              -0.0701               0.0000               0.0000
   33     9              -0.0412               0.0000               0.0000
   33    10              -0.0153               0.0000               0.0000
   33    11               0.0144               0.0000               0.0000
   33    12              -0.0473               0.0000               0.0000
   33    13               0.0935               0.0000               0.0000
   33    14               0.0593               0.0000               0.0000
   33    15              -0.0712               0.0000               0.0000
   33    16              -0.0715               0.0000               0.0000
   33    17               0.0872               0.0000               0.0000
   33    18               0.0269               0.0000               0.0000
   33    19              -0.0731               0.0000               0.0000
   33    20              -0.2471               0.0000               0.0000
   33    21              -0.0070               0.0000               0.0000
   33    22               0.1202               0.0000               0.0000
   33    23              -0.0087               0.0000               0.0000
   33    24              -0.0456               0.0000               0.0000
   33    25              -0.1141               0.0000               0.0000
   33    26              -0.1510               0.0000               0.0000
   33    27               0.0997               0.0000               0.0000
   33    28               0.1830               0.0000               0.0000
   33    29               0.0532               0.0000               0.0000
   33    30              -0.0519               0.0000               0.0000
   33    31               0.0506               0.0000               0.0000
   33    32              -0.0938               0.0000               0.0000
   33    33              -0.0262               0.0000               0.0000
   34   -34              -0.0197               0.0000               0.0000
   34   -33               0.0024               0.0000               0.0000
   34   -32               0.0209               0.0000               0.0000
   34   -31              -0.0433               0.0000               0.0000
   34   -30               0.0523               0.0000               0.0000
   34   -29               0.0667               0.0000               0.0000
   34   -28              -0.0015               0.0000               0.0000
   34   -27               0.0249               0.0000               0.0000
   34   -26               0.0412               0.0000               0.0000
   34   -25              -0.0290               0.0000               0.0000
   34   -24               0.0078               0.0000               0.0000
   34   -23               0.0512               0.0000               0.0000
   34   -22               0.0898               0.0000               0.0000
   34   -21              -0.2276               0.0000               0.0000
   34   -20               0.0087               0.0000               0.0000
   34   -19               0.0402               0.0000               0.0000
   34   -18              -0.1087               0.0000               0.0000
   34   -17               0.0884               0.0000               0.0000
   34   -16              -0.0165               0.0000               0.0000
   34   -15               0.0134               0.0000               0.0000
   34   -14               0.2206               0.0000               0.0000
   34   -13               0.0437               0.0000               0.0000
   34   -12               0.0383               0.0000               0.0000
   34   -11              -0.1682               0.0000               0.0000
   34   -10               0.0397               0.0000               0.0000
   34    -9               0.0025               0.0000               0.0000
   34    -8               0.0086               0.0000               0.0000
   34    -7               0.0499               0.0000               0.0000
   34    -6               0.0501               0.0000               0.0000
   34    -5              -0.0300               0.0000               0.0000
   34    -4               0.0353               0.0000               0.0000
   34    -3               0.1279               0.0000               0.0000
   34    -2               0.0021               0.0000               0.0000
   34    -1               0.1073               0.0000               0.0000
   34     0              -0.1206               0.0000               0.0000
   34     1               0.0048               0.0000               0.0000
   34     2              -0.0370               0.0000               0.0000
   34     3               0.1200               0.0000               0.0000
   34     4              -0.1105               0.0000               0.0000
   34     5              -0.0196               0.0000               0.0000
   34     6               0.1253               0.0000               0.0000
   34     7               0.0469               0.0000               0.0000
   34     8              -0.0554               0.0000               0.0000
   34     9              -0.0831               0.0000               0.0000
   34    10               0.1037               0.0000               0.0000
   34    11              -0.0655               0.0000               0.0000
   34    12               0.0042               0.0000               0.0000
   34    13               0.0479               0.0000               0.0000
   34    14              -0.1001               0.0000               0.0000
   34    15               0.1370               0.0000               0.0000
   34    16              -0.0506               0.0000               0.0000
   34    17              -0.1688               0.0000               0.0000
   34    18               0.0595               0.0000               0.0000
   34    19              -0.0808               0.0000               0.0000
   34    20              -0.2077               0.0000               0.0000
   34    21              -0.1188               0.0000               0.0000
   34    22               0.1285               0.0000               0.0000
   34    23              -0.0078               0.0000               0.0000
   34    24              -0.0335               0.0000               0.0000
   34    25               0.0004               0.0000               0.0000
   34    26              -0.0063               0.0000               0.0000
   34    27               0.0403               0.0000               0.0000
   34    28              -0.0339               0.0000               0.0000
   34    29              -0.0165               0.0000               0.0000
   34    30               0.0013               0.0000               0.0000
   34    31              -0.1445               0.0000               0.0000
   34    32              -0.0605               0.0000               0.0000
   34    33               0.0141               0.0000               0.0000
   34    34              -0.0323               0.0000               0.0000
   35   -35               0.0160               0.0000               0.0000
   35   -34               0.0265               0.0000               0.0000
   35   -33              -0.0782               0.0000               0.0000
   35   -32              -0.0901               0.0000               0.0000
   35   -31              -0.1694               0.0000               0.0000
   35   -30               0.1183               0.0000               0.0000
   35   -29               0.0081               0.0000               0.0000
   35   -28               0.0113               0.0000               0.0000
   35   -27               0.0519               0.0000               0.0000
   35   -26              -0.0886               0.0000               0.0000
   35   -25              -0.0036               0.0000               0.0000
   35   -24               0.0977               0.0000               0.0000
   35   -23               0.0947               0.0000               0.0000
   35   -22              -0.1652               0.0000               0.0000
   35   -21              -0.2088               0.0000               0.0000
   35   -20               0.1065               0.0000               0.0000
   35   -19               0.0147               0.0000               0.0000
   35   -18              -0.0656               0.0000               0.0000
   35   -17              -0.0861               0.0000               0.0000
   35   -16              -0.0610               0.0000               0.0000
   35   -15               0.0554               0.0000               0.0000
   35   -14               0.1455               0.0000               0.0000
   35   -13              -0.1035               0.0000               0.0000
   35   -12               0.0425               0.0000               0.0000
   35   -11               0.0140               0.0000               0.0000
   35   -10               0.0209               0.0000               0.0000
   35    -9              -0.0651               0.0000               0.0000
   35    -8               0.1011               0.0000               0.0000
   35    -7              -0.0087               0.0000               0.0000
   35    -6              -0.0547               0.0000               0.0000
   35    -5              -0.0573               0.0000               0.0000
   35    -4               0.1056               0.0000               0.0000
   35    -3              -0.0169               0.0000               0.0000
   35    -2              -0.1514               0.0000               0.0000
   35    -1               0.2001               0.0000               0.0000
   35     0              -0.0619               0.0000               0.0000
   35     1              -0.0336               0.0000               0.0000
   35     2              -0.1144               0.0000               0.0000
   35     3              -0.1284               0.0000               0.0000
   35     4              -0.0558               0.0000               0.0000
   35     5              -0.0378               0.0000               0.0000
   35     6               0.0745               0.0000               0.0000
   35     7               0.0590               0.0000               0.0000
   35     8              -0.2439               0.0000               0.0000
   35     9              -0.1641               0.0000               0.0000
   35    10               0.1307               0.0000               0.0000
   35    11               0.0779               0.0000               0.0000
   35    12               0.1445               0.0000               0.0000
   35    13               0.0125               0.0000               0.0000
   35    14               0.0136               0.0000               0.0000
   35    15              -0.0285               0.0000               0.0000
   35    16               0.0531               0.0000               0.0000
   35    17               0.0088               0.0000               0.0000
   35    18              -0.1391               0.0000               0.0000
   35    19              -0.0905               0.0000               0.0000
   35    20              -0.1977               0.0000               0.0000
   35    21               0.0234               0.0000               0.0000
   35    22               0.0867               0.0000               0.0000
   35    23               0.0469               0.0000               0.0000
   35    24               0.0401               0.0000               0.0000
   35    25               0.0672               0.0000               0.0000
   35    26               0.0260               0.0000               0.0000
   35    27              -0.0155               0.0000               0.0000
   35    28              -0.0082               0.0000               0.0000
   35    29              -0.0627               0.0000               0.0000
   35    30               0.0833               0.0000               0.0000
   35    31               0.1633               0.0000               0.0000
   35    32               0.0074               0.0000               0.0000
   35    33               0.0031               0.0000               0.0000
   35    34               0.0151               0.0000               0.0000
   35    35              -0.1141               0.0000               0.0000
   36   -36               0.0292               0.0000               0.0000
   36   -35               0.0557               0.0000               0.0000
   36   -34               0.0465               0.0000               0.0000
   36   -33               0.1423               0.0000               0.0000
   36   -32              -0.0021               0.0000               0.0000
   36   -31              -0.0050               0.0000               0.0000
   36   -30               0.1451               0.0000               0.0000
   36   -29              -0.0838               0.0000               0.0000
   36   -28              -0.0834               0.0000               0.0000
   36   -27               0.0256               0.0000               0.0000
   36   -26               0.0608               0.0000               0.0000
   36   -25               0.1062               0.0000               0.0000
   36   -24              -0.0136               0.0000               0.0000
   36   -23              -0.0602               0.0000               0.0000
   36   -22              -0.1004               0.0000               0.0000
   36   -21              -0.1250               0.0000               0.0000
   36   -20               0.0678               0.0000               0.0000
   36   -19               0.1244               0.0000               0.0000
   36   -18              -0.0626               0.0000               0.0000
   36   -17              -0.1367               0.0000               0.0000
   36   -16              -0.0153               0.0000               0.0000
   36   -15               0.0568               0.0000               0.0000
   36   -14              -0.0559               0.0000               0.0000
   36   -13              -0.0328               0.0000               0.0000
   36   -12               0.0634               0.0000               0.0000
   36   -11              -0.0312               0.0000               0.0000
   36   -10              -0.0043               0.0000               0.0000
   36    -9               0.0127               0.0000               0.0000
   36    -8               0.1676               0.0000               0.0000
   36    -7              -0.0690               0.0000               0.0000
   36    -6              -0.0913               0.0000               0.0000
   36    -5               0.1348               0.0000               0.0000
   36    -4              -0.0157               0.0000               0.0000
   36    -3               0.1054               0.0000               0.0000
   36    -2               0.0988               0.0000               0.0000
   36    -1              -0.0034               0.0000               0.0000
   36     0               0.1377               0.0000               0.0000
   36     1               0.1015               0.0000               0.0000
   36     2              -0.1064               0.0000               0.0000
   36     3              -0.0110               0.0000               0.0000
   36     4               0.0488               0.0000               0.0000
   36     5              -0.0461               0.0000               0.0000
   36     6               0.1440               0.0000               0.0000
   36     7               0.0319               0.0000               0.0000
   36     8              -0.0177               0.0000               0.0000
   36     9              -0.0035               0.0000               0.0000
   36    10              -0.0787               0.0000               0.0000
   36    11               0.0927               0.0000               0.0000
   36    12               0.0962               0.0000               0.0000
   36    13               0.0560               0.0000               0.0000
   36    14               0.0154               0.0000               0.0000
   36    15              -0.0275               0.0000               0.0000
   36    16               0.0109               0.0000               0.0000
   36    17               0.0749               0.0000               0.0000
   36    18               0.0208               0.0000               0.0000
   36    19              -0.0872               0.0000               0.0000
   36    20              -0.1167               0.0000               0.0000
   36    21              -0.0793               0.0000               0.0000
   36    22               0.0287               0.0000               0.0000
   36    23               0.1309               0.0000               0.0000
   36    24              -0.0546               0.0000               0.0000
   36    25               0.0513               0.0000               0.0000
   36    26              -0.0123               0.0000               0.0000
   36    27               0.0118               0.0000               0.0000
   36    28               0.1034               0.0000               0.0000
   36    29              -0.0869               0.0000               0.0000
   36    30              -0.1221               0.0000               0.0000
   36    31              -0.0019               0.0000               0.0000
   36    32               0.0021               0.0000               0.0000
   36    33               0.0168               0.0000               0.0000
   36    34               0.0651               0.0000               0.0000
   36    35              -0.0159               0.0000               0.0000
   36    36               0.0339               0.0000               0.0000
   37   -37               0.0069               0.0000               0.0000
   37   -36               0.0393               0.0000               0.0000
   37   -35               0.0206               0.0000               0.0000
   37   -34              -0.1202               0.0000               0.0000
   37   -33               0.0343               0.0000               0.0000
   37   -32              -0.1543               0.0000               0.0000
   37   -31              -0.0298               0.0000               0.0000
   37   -30               0.0151               0.0000               0.0000
   37   -29              -0.0579               0.0000               0.0000
   37   -28              -0.0652               0.0000               0.0000
   37   -27               0.0711               0.0000               0.0000
   37   -26               0.0075               0.0000               0.0000
   37   -25              -0.0943               0.0000               0.0000
   37   -24               0.0619               0.0000               0.0000
   37   -23              -0.1262               0.0000               0.0000
   37   -22               0.0366               0.0000               0.0000
   37   -21              -0.0231               0.0000               0.0000
   37   -20              -0.1044               0.0000               0.0000
   37   -19               0.0691               0.0000               0.0000
   37   -18              -0.1201               0.0000               0.0000
   37   -17              -0.0966               0.0000               0.0000
   37   -16              -0.0757               0.0000               0.0000
   37   -15               0.0823               0.0000               0.0000
   37   -14               0.0375               0.0000               0.0000
   37   -13              -0.1277               0.0000               0.0000
   37   -12               0.1832               0.0000               0.0000
   37   -11              -0.0476               0.0000               0.0000
   37   -10               0.0869               0.0000               0.0000
   37    -9              -0.0072               0.0000               0.0000
   37    -8               0.0457               0.0000               0.0000
   37    -7               0.0904               0.0000               0.0000
   37    -6               0.0079               0.0000               0.0000
   37    -5               0.0894               0.0000               0.0000
   37    -4               0.0802               0.0000               0.0000
   37    -3               0.0796               0.0000               0.0000
   37    -2              -0.1833               0.0000               0.0000
   37    -1               0.2344               0.0000               0.0000
   37     0              -0.0152               0.0000               0.0000
   37     1              -0.1892               0.0000               0.0000
   37     2               0.1266               0.0000               0.0000
   37     3              -0.0561               0.0000               0.0000
   37     4               0.0031               0.0000               0.0000
   37     5              -0.0781               0.0000               0.0000
   37     6              -0.1752               0.0000               0.0000
   37     7               0.1618               0.0000               0.0000
   37     8              -0.0413               0.0000               0.0000
   37     9              -0.1883               0.0000               0.0000
   37    10              -0.0433               0.0000               0.0000
   37    11              -0.0312               0.0000               0.0000
   37    12               0.2009               0.0000               0.0000
   37    13               0.0574               0.0000               0.0000
   37    14              -0.0617               0.0000               0.0000
   37    15               0.1557               0.0000               0.0000
   37    16               0.0075               0.0000               0.0000
   37    17               0.0356               0.0000               0.0000
   37    18              -0.0102               0.0000               0.0000
   37    19               0.1319               0.0000               0.0000
   37    20              -0.0500               0.0000               0.0000
   37    21              -0.0962               0.0000               0.0000
   37    22               0.0819               0.0000               0.0000
   37    23               0.0622               0.0000               0.0000
   37    24               0.0747               0.0000               0.0000
   37    25               0.0698               0.0000               0.0000
   37    26              -0.1402               0.0000               0.0000
   37    27               0.0312               0.0000               0.0000
   37    28              -0.0039               0.0000               0.0000
   37    29              -0.0542               0.0000               0.0000
   37    30               0.0130               0.0000               0.0000
   37    31               0.1037               0.0000               0.0000
   37    32               0.1179               0.0000               0.0000
   37    33              -0.0204               0.0000               0.0000
   37    34               0.0907               0.0000               0.0000
   37    35              -0.1289               0.0000               0.0000
   37    36              -0.1228               0.0000               0.0000
   37    37              -0.0096               0.0000               0.0000
   38   -38              -0.0484               0.0000               0.0000
   38   -37              -0.0807               0.0000               0.0000
   38   -36              -0.0244               0.0000               0.0000
   38   -35               0.0071               0.0000               0.0000
   38   -34               0.1707               0.0000               0.0000
   38   -33               0.1877               0.0000               0.0000
   38   -32              -0.0198               0.0000               0.0000
   38   -31              -0.0462               0.0000               0.0000
   38   -30              -0.0172               0.0000               0.0000
   38   -29              -0.0663               0.0000               0.0000
   38   -28               0.0448               0.0000               0.0000
   38   -27               0.1035               0.0000               0.0000
   38   -26              -0.0547               0.0000               0.0000
   38   -25              -0.0455               0.0000               0.0000
   38   -24              -0.0776               0.0000               0.0000
   38   -23              -0.0799               0.0000               0.0000
   38   -22              -0.0076               0.0000               0.0000
   38   -21              -0.1518               0.0000               0.0000
   38   -20               0.1358               0.0000               0.0000
   38   -19              -0.0021               0.0000               0.0000
   38   -18              -0.0126               0.0000               0.0000
   38   -17               0.0699               0.0000               0.0000
   38   -16              -0.1401               0.0000               0.0000
   38   -15              -0.0051               0.0000               0.0000
   38   -14               0.0692               0.0000               0.0000
   38   -13               0.1158               0.0000               0.0000
   38   -12               0.0883               0.0000               0.0000
   38   -11               0.1128               0.0000               0.0000
   38   -10              -0.0915               0.0000               0.0000
   38    -9               0.0002               0.0000               0.0000
   38    -8               0.0736               0.0000               0.0000
   38    -7              -0.0410               0.0000               0.0000
   38    -6              -0.0059               0.0000               0.0000
   38    -5              -0.1772               0.0000               0.0000
   38    -4              -0.1288               0.0000               0.0000
   38    -3               0.2024               0.0000               0.0000
   38    -2              -0.1622               0.0000               0.0000
   38    -1              -0.0788               0.0000               0.0000
   38     0              -0.0677               0.0000               0.0000
   38     1               0.0773               0.0000               0.0000
   38     2               0.0363               0.0000               0.0000
   38     3               0.0328               0.0000               0.0000
   38     4              -0.0579               0.0000               0.0000
   38     5              -0.0003               0.0000               0.0000
   38     6               0.0790               0.0000               0.0000
   38     7               0.0923               0.0000               0.0000
   38     8              -0.1059               0.0000               0.0000
   38     9               0.1695               0.0000               0.0000
   38    10              -0.0719               0.0000               0.0000
   38    11               0.0948               0.0000               0.0000
   38    12              -0.0269               0.0000               0.0000
   38    13              -0.0998               0.0000               0.0000
   38    14              -0.0402               0.0000               0.0000
   38    15               0.0777               0.0000               0.0000
   38    16              -0.0040               0.0000               0.0000
   38    17              -0.0884               0.0000               0.0000
   38    18               0.2123               0.0000               0.0000
   38    19               0.0551               0.0000               0.0000
   38    20              -0.0248               0.0000               0.0000
   38    21               0.0566               0.0000               0.0000
   38    22              -0.0354               0.0000               0.0000
   38    23               0.1206               0.0000               0.0000
   38    24               0.1305               0.0000               0.0000
   38    25               0.0963               0.0000               0.0000
   38    26              -0.1268               0.0000               0.0000
   38    27              -0.1700               0.0000               0.0000
   38    28               0.0641               0.0000               0.0000
   38    29               0.0477               0.0000               0.0000
   38    30               0.0295               0.0000               0.0000
   38    31              -0.0126               0.0000               0.0000
   38    32              -0.0340               0.0000               0.0000
   38    33              -0.0300               0.0000               0.0000
   38    34               0.0708               0.0000               0.0000
   38    35               0.1516               0.0000               0.0000
   38    36               0.0597               0.0000               0.0000
   38    37               0.0563               0.0000               0.0000
   38    38              -0.0620               0.0000               0.0000
   39   -39               0.0230               0.0000               0.0000
   39   -38               0.0300               0.0000               0.0000
   39   -37              -0.0086               0.0000               0.0000
   39   -36               0.0312               0.0000               0.0000
   39   -35               0.0744               0.0000               0.0000
   39   -34              -0.0494               0.0000               0.0000
   39   -33              -0.0390               0.0000               0.0000
   39   -32              -0.1025               0.0000               0.0000
   39   -31              -0.0278               0.0000               0.0000
   39   -30               0.1442               0.0000               0.0000
   39   -29              -0.0779               0.0000               0.0000
   39   -28              -0.0182               0.0000               0.0000
   39   -27               0.1184               0.0000               0.0000
   39   -26              -0.0423               0.0000               0.0000
   39   -25               0.0872               0.0000               0.0000
   39   -24              -0.0814               0.0000               0.0000
   39   -23              -0.1362               0.0000               0.0000
   39   -22              -0.1406               0.0000               0.0000
   39   -21              -0.1310               0.0000               0.0000
   39   -20               0.0369               0.0000               0.0000
   39   -19               0.1153               0.0000               0.0000
   39   -18              -0.0065               0.0000               0.0000
   39   -17               0.1239               0.0000               0.0000
   39   -16               0.0490               0.0000               0.0000
   39   -15               0.0532               0.0000               0.0000
   39   -14               0.0650               0.0000               0.0000
   39   -13               0.0111               0.0000               0.0000
   39   -12               0.0941               0.0000               0.0000
   39   -11              -0.0680               0.0000               0.0000
   39   -10               0.1039               0.0000               0.0000
   39    -9               0.0636               0.0000               0.0000
   39    -8               0.2685               0.0000               0.0000
   39    -7              -0.1503               0.0000               0.0000
   39    -6              -0.0659               0.0000               0.0000
   39    -5               0.0308               0.0000               0.0000
   39    -4               0.0386               0.0000               0.0000
   39    -3               0.0489               0.0000               0.0000
   39    -2              -0.0639               0.0000               0.0000
   39    -1               0.1624               0.0000               0.0000
   39     0               0.0564               0.0000               0.0000
   39     1               0.0659               0.0000               0.0000
   39     2              -0.0121               0.0000               0.0000
   39     3              -0.0283               0.0000               0.0000
   39     4              -0.0588               0.0000               0.0000
   39     5               0.2257               0.0000               0.0000
   39     6               0.1215               0.0000               0.0000
   39     7               0.2251               0.0000               0.0000
   39     8               0.0261               0.0000               0.0000
   39     9               0.0337               0.0000               0.0000
   39    10              -0.2381               0.0000               0.0000
   39    11               0.0482               0.0000               0.0000
   39    12               0.0389               0.0000               0.0000
   39    13              -0.0324               0.0000               0.0000
   39    14               0.0092               0.0000               0.0000
   39    15               0.1773               0.0000               0.0000
   39    16               0.0793               0.0000               0.0000
   39    17               0.1133               0.0000               0.0000
   39    18              -0.0311               0.0000               0.0000
   39    19               0.1021               0.0000               0.0000
   39    20              -0.0322               0.0000               0.0000
   39    21              -0.1389               0.0000               0.0000
   39    22              -0.0451               0.0000               0.0000
   39    23               0.0914               0.0000               0.0000
   39    24               0.1067               0.0000               0.0000
   39    25              -0.0004               0.0000               0.0000
   39    26               0.0784               0.0000               0.0000
   39    27              -0.0526               0.0000               0.0000
   39    28              -0.0322               0.0000               0.0000
   39    29              -0.1398               0.0000               0.0000
   39    30               0.0418               0.0000               0.0000
   39    31               0.0728               0.0000               0.0000
   39    32               0.0873               0.0000               0.0000
   39    33              -0.0341               0.0000               0.0000
   39    34              -0.1136               0.0000               0.0000
   39    35              -0.0626               0.0000               0.0000
   39    36              -0.0083               0.0000               0.0000
   39    37               0.0458               0.0000               0.0000
   39    38              -0.0180               0.0000               0.0000
   39    39               0.0131               0.0000               0.0000
   40   -40               0.0700               0.0000               0.0000
   40   -39              -0.1034               0.0000               0.0000
   40   -38              -0.0414               0.0000               0.0000
   40   -37               0.0753               0.0000               0.0000
   40   -36               0.0193               0.0000               0.0000
   40   -35              -0.1057               0.0000               0.0000
   40   -34               0.0510               0.0000               0.0000
   40   -33               0.0876               0.0000               0.0000
   40   -32              -0.1096               0.0000               0.0000
   40   -31               0.1230               0.0000               0.0000
   40   -30               0.1003               0.0000               0.0000
   40   -29              -0.0302               0.0000               0.0000
   40   -28              -0.0270               0.0000               0.0000
   40   -27              -0.0334               0.0000               0.0000
   40   -26               0.0500               0.0000               0.0000
   40   -25               0.0536               0.0000               0.0000
   40   -24              -0.0059               0.0000               0.0000
   40   -23              -0.0228               0.0000               0.0000
   40   -22              -0.1813               0.0000               0.0000
   40   -21               0.0415               0.0000               0.0000
   40   -20               0.1079               0.0000               0.0000
   40   -19               0.1434               0.0000               0.0000
   40   -18               0.0315               0.0000               0.0000
   40   -17               0.0013               0.0000               0.0000
   40   -16               0.1718               0.0000               0.0000
   40   -15               0.2037               0.0000               0.0000
   40   -14               0.3017               0.0000               0.0000
   40   -13               0.0103               0.0000               0.0000
   40   -12               0.0493               0.0000               0.0000
   40   -11              -0.0062               0.0000               0.0000
   40   -10              -0.0456               0.0000               0.0000
   40    -9               0.0937               0.0000               0.0000
   40    -8               0.1640               0.0000               0.0000
   40    -7              -0.0754               0.0000               0.0000
   40    -6               0.0339               0.0000               0.0000
   40    -5               0.0861               0.0000               0.0000
   40    -4               0.1343               0.0000               0.0000
   40    -3               0.0270               0.0000               0.0000
   40    -2              -0.2769               0.0000               0.0000
   40    -1               0.0187               0.0000               0.0000
   40     0              -0.1628               0.0000               0.0000
   40     1               0.2810               0.0000               0.0000
   40     2              -0.0890               0.0000               0.0000
   40     3              -0.1404               0.0000               0.0000
   40     4              -0.0089               0.0000               0.0000
   40     5               0.1420               0.0000               0.0000
   40     6              -0.1131               0.0000               0.0000
   40     7               0.0130               0.0000               0.0000
   40     8               0.0063               0.0000               0.0000
   40     9              -0.0427               0.0000               0.0000
   40    10              -0.2049               0.0000               0.0000
   40    11               0.0655               0.0000               0.0000
   40    12               0.0321               0.0000               0.0000
   40    13              -0.2557               0.0000               0.0000
   40    14               0.0129               0.0000               0.0000
   40    15               0.1383               0.0000               0.0000
   40    16              -0.0304               0.0000               0.0000
   40    17              -0.0590               0.0000               0.0000
   40    18              -0.0511               0.0000               0.0000
   40    19               0.1105               0.0000               0.0000
   40    20              -0.1402               0.0000               0.0000
   40    21               0.1267               0.0000               0.0000
   40    22               0.0602               0.0000               0.0000
   40    23              -0.1187               0.0000               0.0000
   40    24               0.0706               0.0000               0.0000
   40    25              -0.0155               0.0000               0.0000
   40    26               0.0636               0.0000               0.0000
   40    27              -0.0090               0.0000               0.0000
   40    28               0.0423               0.0000               0.0000
   40    29              -0.0819               0.0000               0.0000
   40    30              -0.0184               0.0000               0.0000
   40    31               0.1317               0.0000               0.0000
   40    32               0.0404               0.0000               0.0000
   40    33              -0.0635               0.0000               0.0000
   40    34               0.0069               0.0000               0.0000
   40    35               0.0706               0.0000               0.0000
   40    36               0.0118               0.0000               0.0000
   40    37              -0.0283               0.0000               0.0000
   40    38              -0.0076               0.0000               0.0000
   40    39              -0.0036               0.0000               0.0000
   40    40               0.0934               0.0000               0.0000
   41   -41              -0.0536               0.0000               0.0000
   41   -40              -0.0227               0.0000               0.0000
   41   -39               0.0753               0.0000               0.0000
   41   -38               0.0279               0.0000               0.0000
   41   -37              -0.0088               0.0000               0.0000
   41   -36              -0.0782               0.0000               0.0000
   41   -35               0.0523               0.0000               0.0000
   41   -34              -0.0558               0.0000               0.0000
   41   -33               0.0286               0.0000               0.0000
   41   -32              -0.0785               0.0000               0.0000
   41   -31               0.0535               0.0000               0.0000
   41   -30              -0.0110               0.0000               0.0000
   41   -29              -0.0346               0.0000               0.0000
   41   -28              -0.0404               0.0000               0.0000
   41   -27               0.0206               0.0000               0.0000
   41   -26               0.1610               0.0000               0.0000
   41   -25               0.0039               0.0000               0.0000
   41   -24               0.0072               0.0000               0.0000
   41   -23               0.0016               0.0000               0.0000
   41   -22               0.1166               0.0000               0.0000
   41   -21              -0.0009               0.0000               0.0000
   41   -20               0.0678               0.0000               0.0000
   41   -19               0.0064               0.0000               0.0000
   41   -18              -0.0225               0.0000               0.0000
   41   -17               0.1487               0.0000               0.0000
   41   -16              -0.0730               0.0000               0.0000
   41   -15               0.1016               0.0000               0.0000
   41   -14               0.1130               0.0000               0.0000
   41   -13               0.1171               0.0000               0.0000
