% Magnetic field model coefficients
% nmax:  65
% epoch: 2015.5900
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   49    19              -0.0024               0.0000               0.0000
   49    20              -0.1393               0.0000               0.0000
   49    21               0.0192               0.0000               0.0000
   49    22               0.0770               0.0000               0.0000
   49    23               0.0162               0.0000               0.0000
   49    24              -0.0539               0.0000               0.0000
   49    25              -0.1141               0.0000               0.0000
   49    26               0.1392               0.0000               0.0000
   49    27               0.0761               0.0000               0.0000
   49    28              -0.0715               0.0000               0.0000
   49    29               0.0647               0.0000               0.0000
   49    30              -0.1380               0.0000               0.0000
   49    31               0.0980               0.0000               0.0000
   49    32               0.0695               0.0000               0.0000
   49    33               0.0072               0.0000               0.0000
   49    34              -0.0194               0.0000               0.0000
   49    35              -0.0456               0.0000               0.0000
   49    36               0.0521               0.0000               0.0000
   49    37              -0.0539               0.0000               0.0000
   49    38               0.0344               0.0000               0.0000
   49    39               0.0078               0.0000               0.0000
   49    40              -0.0205               0.0000               0.0000
   49    41              -0.0759               0.0000               0.0000
   49    42               0.0420               0.0000               0.0000
   49    43               0.0958               0.0000               0.0000
   49    44               0.0969               0.0000               0.0000
   49    45              -0.4755               0.0000               0.0000
   49    46              -0.0429               0.0000               0.0000
   49    47               0.1545               0.0000               0.0000
   49    48               0.1268               0.0000               0.0000
   49    49               0.0217               0.0000               0.0000
   50   -50               0.0012               0.0000               0.0000
   50   -49               0.0211               0.0000               0.0000
   50   -48               0.0039               0.0000               0.0000
   50   -47              -0.1090               0.0000               0.0000
   50   -46               0.0150               0.0000               0.0000
   50   -45              -0.0382               0.0000               0.0000
   50   -44               0.1383               0.0000               0.0000
   50   -43               0.0391               0.0000               0.0000
   50   -42              -0.0602               0.0000               0.0000
   50   -41               0.0006               0.0000               0.0000
   50   -40              -0.0458               0.0000               0.0000
   50   -39               0.0158               0.0000               0.0000
   50   -38              -0.0552               0.0000               0.0000
   50   -37               0.0367               0.0000               0.0000
   50   -36               0.1173               0.0000               0.0000
   50   -35              -0.0279               0.0000               0.0000
   50   -34               0.0467               0.0000               0.0000
   50   -33               0.0670               0.0000               0.0000
   50   -32              -0.1513               0.0000               0.0000
   50   -31               0.0681               0.0000               0.0000
   50   -30               0.0124               0.0000               0.0000
   50   -29               0.0050               0.0000               0.0000
   50   -28               0.0835               0.0000               0.0000
   50   -27              -0.1545               0.0000               0.0000
   50   -26              -0.0987               0.0000               0.0000
   50   -25               0.0322               0.0000               0.0000
   50   -24               0.0073               0.0000               0.0000
   50   -23              -0.0366               0.0000               0.0000
   50   -22              -0.0970               0.0000               0.0000
   50   -21              -0.0967               0.0000               0.0000
   50   -20               0.0109               0.0000               0.0000
   50   -19              -0.0355               0.0000               0.0000
   50   -18              -0.1656               0.0000               0.0000
   50   -17               0.0508               0.0000               0.0000
   50   -16              -0.0025               0.0000               0.0000
   50   -15              -0.0113               0.0000               0.0000
   50   -14              -0.0336               0.0000               0.0000
   50   -13               0.0172               0.0000               0.0000
   50   -12               0.0987               0.0000               0.0000
   50   -11               0.0432               0.0000               0.0000
   50   -10              -0.0075               0.0000               0.0000
   50    -9               0.0381               0.0000               0.0000
   50    -8               0.0270               0.0000               0.0000
   50    -7               0.1018               0.0000               0.0000
   50    -6               0.0852               0.0000               0.0000
   50    -5               0.0239               0.0000               0.0000
   50    -4              -0.0651               0.0000               0.0000
   50    -3              -0.1057               0.0000               0.0000
   50    -2              -0.0816               0.0000               0.0000
   50    -1              -0.2000               0.0000               0.0000
   50     0               0.0217               0.0000               0.0000
   50     1               0.0831               0.0000               0.0000
   50     2               0.0412               0.0000               0.0000
   50     3               0.0864               0.0000               0.0000
   50     4               0.0603               0.0000               0.0000
   50     5               0.0427               0.0000               0.0000
   50     6               0.1011               0.0000               0.0000
   50     7              -0.0033               0.0000               0.0000
   50     8              -0.0435               0.0000               0.0000
   50     9               0.0113               0.0000               0.0000
   50    10               0.1387               0.0000               0.0000
   50    11              -0.1503               0.0000               0.0000
   50    12               0.0908               0.0000               0.0000
   50    13               0.0101               0.0000               0.0000
   50    14              -0.1289               0.0000               0.0000
   50    15              -0.0420               0.0000               0.0000
   50    16              -0.0557               0.0000               0.0000
   50    17              -0.0500               0.0000               0.0000
   50    18               0.0832               0.0000               0.0000
   50    19               0.1524               0.0000               0.0000
   50    20              -0.0218               0.0000               0.0000
   50    21               0.0683               0.0000               0.0000
   50    22               0.0986               0.0000               0.0000
   50    23               0.0141               0.0000               0.0000
   50    24              -0.1836               0.0000               0.0000
   50    25              -0.1144               0.0000               0.0000
   50    26               0.0794               0.0000               0.0000
   50    27               0.0572               0.0000               0.0000
   50    28               0.1355               0.0000               0.0000
   50    29              -0.0241               0.0000               0.0000
   50    30              -0.1511               0.0000               0.0000
   50    31              -0.0211               0.0000               0.0000
   50    32               0.0285               0.0000               0.0000
   50    33              -0.1139               0.0000               0.0000
   50    34              -0.1121               0.0000               0.0000
   50    35               0.0149               0.0000               0.0000
   50    36              -0.0764               0.0000               0.0000
   50    37               0.0586               0.0000               0.0000
   50    38              -0.0394               0.0000               0.0000
   50    39               0.0268               0.0000               0.0000
   50    40               0.0983               0.0000               0.0000
   50    41              -0.1022               0.0000               0.0000
   50    42              -0.0315               0.0000               0.0000
   50    43              -0.0599               0.0000               0.0000
   50    44               0.0452               0.0000               0.0000
   50    45               0.1931               0.0000               0.0000
   50    46               0.1011               0.0000               0.0000
   50    47              -0.1091               0.0000               0.0000
   50    48              -0.1567               0.0000               0.0000
   50    49              -0.0400               0.0000               0.0000
   50    50               0.0454               0.0000               0.0000
   51   -51               0.0392               0.0000               0.0000
   51   -50               0.0238               0.0000               0.0000
   51   -49              -0.0744               0.0000               0.0000
   51   -48              -0.0294               0.0000               0.0000
   51   -47               0.0279               0.0000               0.0000
   51   -46              -0.0198               0.0000               0.0000
   51   -45              -0.0722               0.0000               0.0000
   51   -44               0.0260               0.0000               0.0000
   51   -43               0.0917               0.0000               0.0000
   51   -42              -0.0420               0.0000               0.0000
   51   -41              -0.0536               0.0000               0.0000
   51   -40               0.1231               0.0000               0.0000
   51   -39               0.1109               0.0000               0.0000
   51   -38              -0.0734               0.0000               0.0000
   51   -37              -0.0018               0.0000               0.0000
   51   -36               0.0080               0.0000               0.0000
   51   -35              -0.0441               0.0000               0.0000
   51   -34               0.0828               0.0000               0.0000
   51   -33               0.0500               0.0000               0.0000
   51   -32              -0.1290               0.0000               0.0000
   51   -31              -0.0026               0.0000               0.0000
   51   -30               0.0173               0.0000               0.0000
   51   -29               0.1173               0.0000               0.0000
   51   -28               0.0662               0.0000               0.0000
   51   -27               0.0635               0.0000               0.0000
   51   -26              -0.0318               0.0000               0.0000
   51   -25              -0.0177               0.0000               0.0000
   51   -24               0.0188               0.0000               0.0000
   51   -23               0.1362               0.0000               0.0000
   51   -22              -0.0895               0.0000               0.0000
   51   -21               0.0398               0.0000               0.0000
   51   -20               0.1097               0.0000               0.0000
   51   -19               0.0021               0.0000               0.0000
   51   -18               0.0263               0.0000               0.0000
   51   -17               0.1035               0.0000               0.0000
   51   -16              -0.0951               0.0000               0.0000
   51   -15              -0.1615               0.0000               0.0000
   51   -14              -0.0382               0.0000               0.0000
   51   -13               0.0097               0.0000               0.0000
   51   -12              -0.0983               0.0000               0.0000
   51   -11              -0.0880               0.0000               0.0000
   51   -10              -0.2049               0.0000               0.0000
   51    -9              -0.1929               0.0000               0.0000
   51    -8               0.0432               0.0000               0.0000
   51    -7              -0.0236               0.0000               0.0000
   51    -6              -0.0030               0.0000               0.0000
   51    -5              -0.1073               0.0000               0.0000
   51    -4              -0.0803               0.0000               0.0000
   51    -3               0.0446               0.0000               0.0000
   51    -2               0.2438               0.0000               0.0000
   51    -1              -0.0141               0.0000               0.0000
   51     0               0.2270               0.0000               0.0000
   51     1               0.1433               0.0000               0.0000
   51     2               0.1932               0.0000               0.0000
   51     3              -0.1397               0.0000               0.0000
   51     4               0.1553               0.0000               0.0000
   51     5               0.0639               0.0000               0.0000
   51     6               0.1155               0.0000               0.0000
   51     7               0.0414               0.0000               0.0000
   51     8               0.0575               0.0000               0.0000
   51     9              -0.0442               0.0000               0.0000
   51    10              -0.1227               0.0000               0.0000
   51    11              -0.0485               0.0000               0.0000
   51    12               0.0054               0.0000               0.0000
   51    13              -0.0226               0.0000               0.0000
   51    14              -0.0897               0.0000               0.0000
   51    15               0.3247               0.0000               0.0000
   51    16              -0.0018               0.0000               0.0000
   51    17              -0.0360               0.0000               0.0000
   51    18              -0.0093               0.0000               0.0000
   51    19               0.1229               0.0000               0.0000
   51    20               0.1058               0.0000               0.0000
   51    21               0.0985               0.0000               0.0000
   51    22              -0.0519               0.0000               0.0000
   51    23              -0.1393               0.0000               0.0000
   51    24               0.0003               0.0000               0.0000
   51    25              -0.1877               0.0000               0.0000
   51    26              -0.1260               0.0000               0.0000
   51    27               0.0214               0.0000               0.0000
   51    28               0.0366               0.0000               0.0000
   51    29               0.0441               0.0000               0.0000
   51    30              -0.0291               0.0000               0.0000
   51    31               0.0565               0.0000               0.0000
   51    32              -0.0974               0.0000               0.0000
   51    33              -0.0821               0.0000               0.0000
   51    34              -0.0849               0.0000               0.0000
   51    35               0.0783               0.0000               0.0000
   51    36              -0.0438               0.0000               0.0000
   51    37               0.0334               0.0000               0.0000
   51    38              -0.0627               0.0000               0.0000
   51    39              -0.0300               0.0000               0.0000
   51    40               0.0295               0.0000               0.0000
   51    41               0.0038               0.0000               0.0000
   51    42              -0.1406               0.0000               0.0000
   51    43               0.0034               0.0000               0.0000
   51    44               0.1108               0.0000               0.0000
   51    45              -0.4129               0.0000               0.0000
   51    46              -0.0921               0.0000               0.0000
   51    47               0.1570               0.0000               0.0000
   51    48               0.1293               0.0000               0.0000
   51    49              -0.0112               0.0000               0.0000
   51    50              -0.0163               0.0000               0.0000
   51    51               0.0041               0.0000               0.0000
   52   -52              -0.0548               0.0000               0.0000
   52   -51              -0.0196               0.0000               0.0000
   52   -50              -0.0519               0.0000               0.0000
   52   -49              -0.0329               0.0000               0.0000
   52   -48              -0.0418               0.0000               0.0000
   52   -47              -0.0576               0.0000               0.0000
   52   -46               0.0175               0.0000               0.0000
   52   -45               0.0497               0.0000               0.0000
   52   -44               0.1967               0.0000               0.0000
   52   -43              -0.0937               0.0000               0.0000
   52   -42               0.0177               0.0000               0.0000
   52   -41              -0.1476               0.0000               0.0000
   52   -40               0.0494               0.0000               0.0000
   52   -39              -0.0168               0.0000               0.0000
   52   -38              -0.0138               0.0000               0.0000
   52   -37              -0.0799               0.0000               0.0000
   52   -36               0.0599               0.0000               0.0000
   52   -35              -0.0239               0.0000               0.0000
   52   -34              -0.0052               0.0000               0.0000
   52   -33              -0.0921               0.0000               0.0000
   52   -32              -0.0618               0.0000               0.0000
   52   -31               0.0363               0.0000               0.0000
   52   -30               0.0996               0.0000               0.0000
   52   -29               0.0596               0.0000               0.0000
   52   -28              -0.0231               0.0000               0.0000
   52   -27              -0.0815               0.0000               0.0000
   52   -26               0.0209               0.0000               0.0000
   52   -25               0.1711               0.0000               0.0000
   52   -24               0.0164               0.0000               0.0000
   52   -23              -0.1353               0.0000               0.0000
   52   -22               0.0635               0.0000               0.0000
   52   -21              -0.0505               0.0000               0.0000
   52   -20               0.0617               0.0000               0.0000
   52   -19              -0.0247               0.0000               0.0000
   52   -18               0.0686               0.0000               0.0000
   52   -17               0.1491               0.0000               0.0000
   52   -16               0.1189               0.0000               0.0000
   52   -15               0.0001               0.0000               0.0000
   52   -14               0.0028               0.0000               0.0000
   52   -13              -0.0030               0.0000               0.0000
   52   -12              -0.0229               0.0000               0.0000
   52   -11               0.0499               0.0000               0.0000
   52   -10              -0.2224               0.0000               0.0000
   52    -9              -0.0353               0.0000               0.0000
   52    -8               0.0427               0.0000               0.0000
   52    -7              -0.0454               0.0000               0.0000
   52    -6               0.0300               0.0000               0.0000
   52    -5              -0.0660               0.0000               0.0000
   52    -4               0.0181               0.0000               0.0000
   52    -3              -0.0735               0.0000               0.0000
   52    -2              -0.2247               0.0000               0.0000
   52    -1               0.0077               0.0000               0.0000
   52     0              -0.0595               0.0000               0.0000
   52     1              -0.1038               0.0000               0.0000
   52     2              -0.0415               0.0000               0.0000
   52     3              -0.0892               0.0000               0.0000
   52     4               0.1436               0.0000               0.0000
   52     5               0.0349               0.0000               0.0000
   52     6               0.0310               0.0000               0.0000
   52     7               0.0114               0.0000               0.0000
   52     8              -0.0772               0.0000               0.0000
   52     9              -0.0136               0.0000               0.0000
   52    10               0.0665               0.0000               0.0000
   52    11              -0.0072               0.0000               0.0000
   52    12              -0.0308               0.0000               0.0000
   52    13               0.0940               0.0000               0.0000
   52    14              -0.0244               0.0000               0.0000
   52    15               0.0165               0.0000               0.0000
   52    16               0.1650               0.0000               0.0000
   52    17              -0.1060               0.0000               0.0000
   52    18              -0.0566               0.0000               0.0000
   52    19               0.0617               0.0000               0.0000
   52    20               0.1287               0.0000               0.0000
   52    21               0.0099               0.0000               0.0000
   52    22              -0.1282               0.0000               0.0000
   52    23              -0.0237               0.0000               0.0000
   52    24              -0.0687               0.0000               0.0000
   52    25              -0.0614               0.0000               0.0000
   52    26               0.0102               0.0000               0.0000
   52    27               0.0442               0.0000               0.0000
   52    28              -0.0057               0.0000               0.0000
   52    29              -0.0424               0.0000               0.0000
   52    30              -0.1141               0.0000               0.0000
   52    31              -0.0481               0.0000               0.0000
   52    32               0.0115               0.0000               0.0000
   52    33              -0.0816               0.0000               0.0000
   52    34              -0.0803               0.0000               0.0000
   52    35               0.1150               0.0000               0.0000
   52    36               0.0871               0.0000               0.0000
   52    37               0.0205               0.0000               0.0000
   52    38              -0.1130               0.0000               0.0000
   52    39              -0.1293               0.0000               0.0000
   52    40               0.1134               0.0000               0.0000
   52    41               0.0838               0.0000               0.0000
   52    42              -0.0110               0.0000               0.0000
   52    43              -0.0437               0.0000               0.0000
   52    44              -0.0189               0.0000               0.0000
   52    45               0.1823               0.0000               0.0000
   52    46              -0.0078               0.0000               0.0000
   52    47              -0.0426               0.0000               0.0000
   52    48              -0.1865               0.0000               0.0000
   52    49               0.0486               0.0000               0.0000
   52    50              -0.0067               0.0000               0.0000
   52    51              -0.1104               0.0000               0.0000
   52    52               0.0501               0.0000               0.0000
   53   -53              -0.0135               0.0000               0.0000
   53   -52              -0.0220               0.0000               0.0000
   53   -51              -0.0358               0.0000               0.0000
   53   -50              -0.1209               0.0000               0.0000
   53   -49              -0.1646               0.0000               0.0000
   53   -48               0.0120               0.0000               0.0000
   53   -47               0.0378               0.0000               0.0000
   53   -46               0.0509               0.0000               0.0000
   53   -45              -0.1172               0.0000               0.0000
   53   -44              -0.1206               0.0000               0.0000
   53   -43               0.1583               0.0000               0.0000
   53   -42               0.0123               0.0000               0.0000
   53   -41              -0.0575               0.0000               0.0000
   53   -40               0.0114               0.0000               0.0000
   53   -39               0.0051               0.0000               0.0000
   53   -38              -0.0158               0.0000               0.0000
   53   -37               0.0020               0.0000               0.0000
   53   -36               0.0540               0.0000               0.0000
   53   -35              -0.0155               0.0000               0.0000
   53   -34              -0.0712               0.0000               0.0000
   53   -33              -0.0572               0.0000               0.0000
   53   -32              -0.0896               0.0000               0.0000
   53   -31              -0.0349               0.0000               0.0000
   53   -30              -0.0854               0.0000               0.0000
   53   -29               0.0754               0.0000               0.0000
   53   -28               0.0957               0.0000               0.0000
   53   -27               0.0353               0.0000               0.0000
   53   -26              -0.0644               0.0000               0.0000
   53   -25               0.1583               0.0000               0.0000
   53   -24               0.1856               0.0000               0.0000
   53   -23               0.0518               0.0000               0.0000
   53   -22              -0.0891               0.0000               0.0000
   53   -21               0.0591               0.0000               0.0000
   53   -20               0.0941               0.0000               0.0000
   53   -19              -0.1080               0.0000               0.0000
   53   -18              -0.0543               0.0000               0.0000
   53   -17              -0.0165               0.0000               0.0000
   53   -16              -0.1441               0.0000               0.0000
   53   -15              -0.1041               0.0000               0.0000
   53   -14              -0.0442               0.0000               0.0000
   53   -13               0.0939               0.0000               0.0000
   53   -12              -0.0788               0.0000               0.0000
   53   -11              -0.0842               0.0000               0.0000
   53   -10              -0.1268               0.0000               0.0000
   53    -9              -0.1568               0.0000               0.0000
   53    -8              -0.0613               0.0000               0.0000
   53    -7              -0.2042               0.0000               0.0000
   53    -6              -0.1068               0.0000               0.0000
   53    -5               0.0222               0.0000               0.0000
   53    -4              -0.0455               0.0000               0.0000
   53    -3              -0.0247               0.0000               0.0000
   53    -2               0.1552               0.0000               0.0000
   53    -1              -0.0749               0.0000               0.0000
   53     0               0.2060               0.0000               0.0000
   53     1              -0.0113               0.0000               0.0000
   53     2               0.2115               0.0000               0.0000
   53     3               0.0988               0.0000               0.0000
   53     4               0.0130               0.0000               0.0000
   53     5               0.0699               0.0000               0.0000
   53     6               0.0598               0.0000               0.0000
   53     7               0.0590               0.0000               0.0000
   53     8               0.0561               0.0000               0.0000
   53     9              -0.0693               0.0000               0.0000
   53    10              -0.1183               0.0000               0.0000
   53    11               0.1378               0.0000               0.0000
   53    12              -0.0564               0.0000               0.0000
   53    13               0.1482               0.0000               0.0000
   53    14              -0.0456               0.0000               0.0000
   53    15               0.0391               0.0000               0.0000
   53    16               0.0586               0.0000               0.0000
   53    17              -0.2015               0.0000               0.0000
   53    18               0.0087               0.0000               0.0000
   53    19              -0.0340               0.0000               0.0000
   53    20               0.0962               0.0000               0.0000
   53    21               0.0987               0.0000               0.0000
   53    22              -0.0624               0.0000               0.0000
   53    23              -0.0887               0.0000               0.0000
   53    24               0.0520               0.0000               0.0000
   53    25              -0.0146               0.0000               0.0000
   53    26              -0.1060               0.0000               0.0000
   53    27               0.1068               0.0000               0.0000
   53    28               0.0797               0.0000               0.0000
   53    29               0.1316               0.0000               0.0000
   53    30              -0.0211               0.0000               0.0000
   53    31              -0.1078               0.0000               0.0000
   53    32               0.0170               0.0000               0.0000
   53    33               0.0816               0.0000               0.0000
   53    34              -0.0152               0.0000               0.0000
   53    35               0.0290               0.0000               0.0000
   53    36               0.0391               0.0000               0.0000
   53    37               0.0632               0.0000               0.0000
   53    38              -0.0247               0.0000               0.0000
   53    39              -0.0475               0.0000               0.0000
   53    40               0.0074               0.0000               0.0000
   53    41               0.0077               0.0000               0.0000
   53    42               0.0191               0.0000               0.0000
   53    43               0.0606               0.0000               0.0000
   53    44               0.1286               0.0000               0.0000
   53    45              -0.4976               0.0000               0.0000
   53    46              -0.1477               0.0000               0.0000
   53    47               0.1557               0.0000               0.0000
   53    48               0.1897               0.0000               0.0000
   53    49               0.0180               0.0000               0.0000
   53    50               0.0108               0.0000               0.0000
   53    51               0.0207               0.0000               0.0000
   53    52              -0.1403               0.0000               0.0000
   53    53               0.1808               0.0000               0.0000
   54   -54               0.0411               0.0000               0.0000
   54   -53              -0.0870               0.0000               0.0000
   54   -52              -0.0237               0.0000               0.0000
   54   -51               0.0167               0.0000               0.0000
   54   -50               0.0374               0.0000               0.0000
   54   -49               0.0732               0.0000               0.0000
   54   -48               0.0604               0.0000               0.0000
   54   -47              -0.0281               0.0000               0.0000
   54   -46              -0.0607               0.0000               0.0000
   54   -45              -0.0944               0.0000               0.0000
   54   -44               0.0967               0.0000               0.0000
   54   -43              -0.0326               0.0000               0.0000
   54   -42              -0.0358               0.0000               0.0000
   54   -41               0.0027               0.0000               0.0000
   54   -40              -0.1025               0.0000               0.0000
   54   -39              -0.0763               0.0000               0.0000
   54   -38               0.0933               0.0000               0.0000
   54   -37               0.0580               0.0000               0.0000
   54   -36              -0.0866               0.0000               0.0000
   54   -35               0.0125               0.0000               0.0000
   54   -34              -0.0375               0.0000               0.0000
   54   -33              -0.0625               0.0000               0.0000
   54   -32              -0.0428               0.0000               0.0000
   54   -31               0.0326               0.0000               0.0000
   54   -30               0.0419               0.0000               0.0000
   54   -29              -0.0594               0.0000               0.0000
   54   -28               0.0308               0.0000               0.0000
   54   -27              -0.2011               0.0000               0.0000
   54   -26              -0.0435               0.0000               0.0000
   54   -25               0.3130               0.0000               0.0000
   54   -24              -0.0449               0.0000               0.0000
   54   -23              -0.1471               0.0000               0.0000
   54   -22               0.0619               0.0000               0.0000
   54   -21               0.1742               0.0000               0.0000
   54   -20               0.0183               0.0000               0.0000
   54   -19              -0.0158               0.0000               0.0000
   54   -18              -0.0234               0.0000               0.0000
   54   -17              -0.0191               0.0000               0.0000
   54   -16              -0.1590               0.0000               0.0000
   54   -15              -0.1524               0.0000               0.0000
   54   -14               0.1209               0.0000               0.0000
   54   -13              -0.1893               0.0000               0.0000
   54   -12               0.2165               0.0000               0.0000
   54   -11               0.1435               0.0000               0.0000
   54   -10              -0.0431               0.0000               0.0000
   54    -9               0.0038               0.0000               0.0000
   54    -8               0.0097               0.0000               0.0000
   54    -7               0.0019               0.0000               0.0000
   54    -6               0.1587               0.0000               0.0000
   54    -5               0.1291               0.0000               0.0000
   54    -4               0.1246               0.0000               0.0000
   54    -3               0.0501               0.0000               0.0000
   54    -2               0.0171               0.0000               0.0000
   54    -1               0.1357               0.0000               0.0000
   54     0              -0.0693               0.0000               0.0000
   54     1              -0.0386               0.0000               0.0000
   54     2              -0.0347               0.0000               0.0000
   54     3              -0.1091               0.0000               0.0000
   54     4              -0.0496               0.0000               0.0000
   54     5               0.0214               0.0000               0.0000
   54     6              -0.0091               0.0000               0.0000
   54     7               0.1387               0.0000               0.0000
   54     8               0.0497               0.0000               0.0000
   54     9              -0.0241               0.0000               0.0000
   54    10               0.1011               0.0000               0.0000
   54    11              -0.0195               0.0000               0.0000
   54    12              -0.0135               0.0000               0.0000
   54    13               0.1337               0.0000               0.0000
   54    14              -0.0482               0.0000               0.0000
   54    15              -0.0636               0.0000               0.0000
   54    16               0.1020               0.0000               0.0000
   54    17               0.0162               0.0000               0.0000
   54    18               0.0329               0.0000               0.0000
   54    19               0.0338               0.0000               0.0000
   54    20              -0.0330               0.0000               0.0000
   54    21               0.0713               0.0000               0.0000
   54    22              -0.1048               0.0000               0.0000
   54    23              -0.0829               0.0000               0.0000
   54    24              -0.0407               0.0000               0.0000
   54    25              -0.1033               0.0000               0.0000
   54    26              -0.0260               0.0000               0.0000
   54    27              -0.0305               0.0000               0.0000
   54    28               0.1604               0.0000               0.0000
   54    29               0.0413               0.0000               0.0000
   54    30               0.0312               0.0000               0.0000
   54    31              -0.0177               0.0000               0.0000
   54    32               0.0111               0.0000               0.0000
   54    33              -0.0545               0.0000               0.0000
   54    34              -0.0128               0.0000               0.0000
   54    35               0.0810               0.0000               0.0000
   54    36              -0.0357               0.0000               0.0000
   54    37              -0.0613               0.0000               0.0000
   54    38               0.0563               0.0000               0.0000
   54    39              -0.0312               0.0000               0.0000
   54    40               0.0524               0.0000               0.0000
   54    41              -0.0483               0.0000               0.0000
   54    42              -0.0997               0.0000               0.0000
   54    43              -0.1063               0.0000               0.0000
   54    44               0.0816               0.0000               0.0000
   54    45               0.1674               0.0000               0.0000
   54    46              -0.0901               0.0000               0.0000
   54    47              -0.1746               0.0000               0.0000
   54    48              -0.1711               0.0000               0.0000
   54    49               0.0438               0.0000               0.0000
   54    50               0.0163               0.0000               0.0000
   54    51              -0.1279               0.0000               0.0000
   54    52               0.0925               0.0000               0.0000
   54    53               0.0178               0.0000               0.0000
   54    54               0.0697               0.0000               0.0000
   55   -55              -0.0391               0.0000               0.0000
   55   -54               0.0230               0.0000               0.0000
   55   -53              -0.0421               0.0000               0.0000
   55   -52              -0.0966               0.0000               0.0000
   55   -51              -0.0704               0.0000               0.0000
   55   -50              -0.0720               0.0000               0.0000
   55   -49              -0.0557               0.0000               0.0000
   55   -48               0.0053               0.0000               0.0000
   55   -47               0.0474               0.0000               0.0000
   55   -46              -0.0764               0.0000               0.0000
   55   -45              -0.1458               0.0000               0.0000
   55   -44               0.0303               0.0000               0.0000
   55   -43               0.0024               0.0000               0.0000
   55   -42              -0.0425               0.0000               0.0000
   55   -41              -0.0301               0.0000               0.0000
   55   -40              -0.0051               0.0000               0.0000
   55   -39              -0.0358               0.0000               0.0000
   55   -38               0.0478               0.0000               0.0000
   55   -37               0.0334               0.0000               0.0000
   55   -36              -0.0013               0.0000               0.0000
   55   -35               0.0149               0.0000               0.0000
   55   -34              -0.0591               0.0000               0.0000
   55   -33              -0.1375               0.0000               0.0000
   55   -32              -0.0859               0.0000               0.0000
   55   -31              -0.0646               0.0000               0.0000
   55   -30              -0.0751               0.0000               0.0000
   55   -29              -0.0515               0.0000               0.0000
   55   -28              -0.0050               0.0000               0.0000
   55   -27               0.0065               0.0000               0.0000
   55   -26              -0.0439               0.0000               0.0000
   55   -25               0.0645               0.0000               0.0000
   55   -24               0.0133               0.0000               0.0000
   55   -23               0.0556               0.0000               0.0000
   55   -22               0.0606               0.0000               0.0000
   55   -21               0.1146               0.0000               0.0000
   55   -20               0.1608               0.0000               0.0000
   55   -19              -0.1502               0.0000               0.0000
   55   -18              -0.0143               0.0000               0.0000
   55   -17               0.0500               0.0000               0.0000
   55   -16              -0.0352               0.0000               0.0000
   55   -15              -0.2887               0.0000               0.0000
   55   -14               0.0337               0.0000               0.0000
   55   -13              -0.0246               0.0000               0.0000
   55   -12               0.0099               0.0000               0.0000
