% Magnetic field model coefficients
% nmax:  30
% epoch: 2014.3500
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   25     3               0.1459               0.0000               0.0000
   25     4               0.1157               0.0000               0.0000
   25     5              -0.0136               0.0000               0.0000
   25     6               0.1623               0.0000               0.0000
   25     7              -0.1686               0.0000               0.0000
   25     8              -0.0026               0.0000               0.0000
   25     9               0.0983               0.0000               0.0000
   25    10               0.1404               0.0000               0.0000
   25    11               0.0183               0.0000               0.0000
   25    12               0.1754               0.0000               0.0000
   25    13               0.1921               0.0000               0.0000
   25    14              -0.1293               0.0000               0.0000
   25    15               0.0049               0.0000               0.0000
   25    16               0.1287               0.0000               0.0000
   25    17              -0.0146               0.0000               0.0000
   25    18               0.2333               0.0000               0.0000
   25    19               0.0312               0.0000               0.0000
   25    20              -0.0411               0.0000               0.0000
   25    21              -0.0338               0.0000               0.0000
   25    22               0.0270               0.0000               0.0000
   25    23              -0.1769               0.0000               0.0000
   25    24              -0.0502               0.0000               0.0000
   25    25               0.0424               0.0000               0.0000
   26   -26               0.1086               0.0000               0.0000
   26   -25              -0.1766               0.0000               0.0000
   26   -24              -0.1059               0.0000               0.0000
   26   -23               0.0046               0.0000               0.0000
   26   -22               0.1085               0.0000               0.0000
   26   -21              -0.0918               0.0000               0.0000
   26   -20              -0.0420               0.0000               0.0000
   26   -19              -0.1036               0.0000               0.0000
   26   -18               0.0771               0.0000               0.0000
   26   -17               0.0259               0.0000               0.0000
   26   -16              -0.2313               0.0000               0.0000
   26   -15              -0.0524               0.0000               0.0000
   26   -14              -0.0906               0.0000               0.0000
   26   -13              -0.0445               0.0000               0.0000
   26   -12               0.0042               0.0000               0.0000
   26   -11               0.1671               0.0000               0.0000
   26   -10              -0.0421               0.0000               0.0000
   26    -9              -0.0373               0.0000               0.0000
   26    -8               0.0855               0.0000               0.0000
   26    -7               0.1008               0.0000               0.0000
   26    -6              -0.2058               0.0000               0.0000
   26    -5               0.0360               0.0000               0.0000
   26    -4               0.2089               0.0000               0.0000
   26    -3               0.1800               0.0000               0.0000
   26    -2              -0.3359               0.0000               0.0000
   26    -1              -0.1722               0.0000               0.0000
   26     0               0.2006               0.0000               0.0000
   26     1               0.2518               0.0000               0.0000
   26     2              -0.2131               0.0000               0.0000
   26     3              -0.0627               0.0000               0.0000
   26     4               0.0034               0.0000               0.0000
   26     5              -0.1521               0.0000               0.0000
   26     6              -0.0916               0.0000               0.0000
   26     7               0.2144               0.0000               0.0000
   26     8               0.0038               0.0000               0.0000
   26     9               0.1930               0.0000               0.0000
   26    10              -0.1383               0.0000               0.0000
   26    11               0.1167               0.0000               0.0000
   26    12               0.3007               0.0000               0.0000
   26    13              -0.1837               0.0000               0.0000
   26    14              -0.1430               0.0000               0.0000
   26    15               0.1370               0.0000               0.0000
   26    16               0.1167               0.0000               0.0000
   26    17               0.0038               0.0000               0.0000
   26    18               0.0502               0.0000               0.0000
   26    19               0.1341               0.0000               0.0000
   26    20              -0.0249               0.0000               0.0000
   26    21              -0.0321               0.0000               0.0000
   26    22               0.0484               0.0000               0.0000
   26    23              -0.0056               0.0000               0.0000
   26    24               0.0306               0.0000               0.0000
   26    25               0.0569               0.0000               0.0000
   26    26              -0.0244               0.0000               0.0000
   27   -27              -0.0141               0.0000               0.0000
   27   -26               0.0246               0.0000               0.0000
   27   -25               0.0790               0.0000               0.0000
   27   -24               0.0323               0.0000               0.0000
   27   -23               0.0629               0.0000               0.0000
   27   -22               0.0267               0.0000               0.0000
   27   -21              -0.1329               0.0000               0.0000
   27   -20              -0.1032               0.0000               0.0000
   27   -19              -0.0846               0.0000               0.0000
   27   -18              -0.0149               0.0000               0.0000
   27   -17               0.0018               0.0000               0.0000
   27   -16               0.0144               0.0000               0.0000
   27   -15              -0.0164               0.0000               0.0000
   27   -14              -0.0657               0.0000               0.0000
   27   -13               0.0206               0.0000               0.0000
   27   -12              -0.1725               0.0000               0.0000
   27   -11               0.0020               0.0000               0.0000
   27   -10              -0.0810               0.0000               0.0000
   27    -9               0.2242               0.0000               0.0000
   27    -8               0.0371               0.0000               0.0000
   27    -7              -0.0639               0.0000               0.0000
   27    -6              -0.1793               0.0000               0.0000
   27    -5               0.1194               0.0000               0.0000
   27    -4               0.1441               0.0000               0.0000
   27    -3              -0.0023               0.0000               0.0000
   27    -2              -0.2004               0.0000               0.0000
   27    -1               0.3365               0.0000               0.0000
   27     0               0.3058               0.0000               0.0000
   27     1               0.0668               0.0000               0.0000
   27     2              -0.0709               0.0000               0.0000
   27     3               0.1653               0.0000               0.0000
   27     4              -0.1646               0.0000               0.0000
   27     5              -0.0988               0.0000               0.0000
   27     6               0.1174               0.0000               0.0000
   27     7               0.0366               0.0000               0.0000
   27     8              -0.0159               0.0000               0.0000
   27     9               0.0806               0.0000               0.0000
   27    10               0.0752               0.0000               0.0000
   27    11               0.1075               0.0000               0.0000
   27    12               0.1037               0.0000               0.0000
   27    13              -0.0072               0.0000               0.0000
   27    14               0.1025               0.0000               0.0000
   27    15               0.0072               0.0000               0.0000
   27    16               0.0825               0.0000               0.0000
   27    17               0.0445               0.0000               0.0000
   27    18               0.1170               0.0000               0.0000
   27    19              -0.0969               0.0000               0.0000
   27    20               0.0113               0.0000               0.0000
   27    21              -0.0957               0.0000               0.0000
   27    22              -0.1229               0.0000               0.0000
   27    23              -0.0199               0.0000               0.0000
   27    24              -0.0189               0.0000               0.0000
   27    25              -0.0954               0.0000               0.0000
   27    26               0.1186               0.0000               0.0000
   27    27              -0.0254               0.0000               0.0000
   28   -28               0.0978               0.0000               0.0000
   28   -27              -0.0320               0.0000               0.0000
   28   -26              -0.1233               0.0000               0.0000
   28   -25              -0.0580               0.0000               0.0000
   28   -24               0.0187               0.0000               0.0000
   28   -23               0.0514               0.0000               0.0000
   28   -22               0.0793               0.0000               0.0000
   28   -21               0.0491               0.0000               0.0000
   28   -20              -0.1788               0.0000               0.0000
   28   -19              -0.0392               0.0000               0.0000
   28   -18               0.1602               0.0000               0.0000
   28   -17               0.0207               0.0000               0.0000
   28   -16              -0.1005               0.0000               0.0000
   28   -15               0.0931               0.0000               0.0000
   28   -14              -0.0431               0.0000               0.0000
   28   -13              -0.0406               0.0000               0.0000
   28   -12              -0.0012               0.0000               0.0000
   28   -11               0.0037               0.0000               0.0000
   28   -10               0.0390               0.0000               0.0000
   28    -9               0.1129               0.0000               0.0000
   28    -8              -0.1257               0.0000               0.0000
   28    -7               0.2347               0.0000               0.0000
   28    -6              -0.0669               0.0000               0.0000
   28    -5              -0.0334               0.0000               0.0000
   28    -4              -0.0311               0.0000               0.0000
   28    -3               0.0781               0.0000               0.0000
   28    -2              -0.1918               0.0000               0.0000
   28    -1               0.0818               0.0000               0.0000
   28     0              -0.1150               0.0000               0.0000
   28     1               0.2601               0.0000               0.0000
   28     2              -0.1252               0.0000               0.0000
   28     3              -0.1176               0.0000               0.0000
   28     4               0.1547               0.0000               0.0000
   28     5               0.0858               0.0000               0.0000
   28     6              -0.1328               0.0000               0.0000
   28     7               0.0868               0.0000               0.0000
   28     8               0.1081               0.0000               0.0000
   28     9              -0.0353               0.0000               0.0000
   28    10              -0.0011               0.0000               0.0000
   28    11               0.0773               0.0000               0.0000
   28    12              -0.0481               0.0000               0.0000
   28    13               0.0245               0.0000               0.0000
   28    14               0.1190               0.0000               0.0000
   28    15               0.0492               0.0000               0.0000
   28    16               0.0403               0.0000               0.0000
   28    17              -0.0006               0.0000               0.0000
   28    18              -0.0397               0.0000               0.0000
   28    19               0.1122               0.0000               0.0000
   28    20              -0.1429               0.0000               0.0000
   28    21              -0.0774               0.0000               0.0000
   28    22               0.0631               0.0000               0.0000
   28    23               0.1181               0.0000               0.0000
   28    24               0.0661               0.0000               0.0000
   28    25               0.0457               0.0000               0.0000
   28    26              -0.0104               0.0000               0.0000
   28    27              -0.0149               0.0000               0.0000
   28    28              -0.0065               0.0000               0.0000
   29   -29              -0.0484               0.0000               0.0000
   29   -28               0.0208               0.0000               0.0000
   29   -27              -0.0176               0.0000               0.0000
   29   -26               0.0189               0.0000               0.0000
   29   -25               0.0474               0.0000               0.0000
   29   -24              -0.0219               0.0000               0.0000
   29   -23               0.0015               0.0000               0.0000
   29   -22               0.0975               0.0000               0.0000
   29   -21               0.0510               0.0000               0.0000
   29   -20              -0.0669               0.0000               0.0000
   29   -19               0.1173               0.0000               0.0000
   29   -18               0.1218               0.0000               0.0000
   29   -17              -0.0743               0.0000               0.0000
   29   -16              -0.0407               0.0000               0.0000
   29   -15               0.0890               0.0000               0.0000
   29   -14              -0.1512               0.0000               0.0000
   29   -13              -0.0295               0.0000               0.0000
   29   -12               0.0413               0.0000               0.0000
   29   -11               0.0711               0.0000               0.0000
   29   -10              -0.0884               0.0000               0.0000
   29    -9               0.1606               0.0000               0.0000
   29    -8              -0.0515               0.0000               0.0000
   29    -7              -0.0551               0.0000               0.0000
   29    -6              -0.1467               0.0000               0.0000
   29    -5               0.0849               0.0000               0.0000
   29    -4              -0.0248               0.0000               0.0000
   29    -3               0.0963               0.0000               0.0000
   29    -2               0.0245               0.0000               0.0000
   29    -1              -0.0466               0.0000               0.0000
   29     0               0.0953               0.0000               0.0000
   29     1               0.0975               0.0000               0.0000
   29     2               0.1197               0.0000               0.0000
   29     3               0.2075               0.0000               0.0000
   29     4               0.0232               0.0000               0.0000
   29     5               0.0192               0.0000               0.0000
   29     6              -0.0500               0.0000               0.0000
   29     7              -0.1030               0.0000               0.0000
   29     8               0.1486               0.0000               0.0000
   29     9               0.0503               0.0000               0.0000
   29    10              -0.0800               0.0000               0.0000
   29    11               0.0403               0.0000               0.0000
   29    12               0.1092               0.0000               0.0000
   29    13               0.0302               0.0000               0.0000
   29    14               0.0157               0.0000               0.0000
   29    15              -0.0256               0.0000               0.0000
   29    16               0.1946               0.0000               0.0000
   29    17               0.0688               0.0000               0.0000
   29    18              -0.0848               0.0000               0.0000
   29    19              -0.0177               0.0000               0.0000
   29    20              -0.0102               0.0000               0.0000
   29    21              -0.0423               0.0000               0.0000
   29    22              -0.0603               0.0000               0.0000
   29    23              -0.0305               0.0000               0.0000
   29    24              -0.0557               0.0000               0.0000
   29    25              -0.0609               0.0000               0.0000
   29    26              -0.0239               0.0000               0.0000
   29    27              -0.1812               0.0000               0.0000
   29    28               0.0674               0.0000               0.0000
   29    29              -0.0986               0.0000               0.0000
   30   -30               0.0854               0.0000               0.0000
   30   -29               0.0886               0.0000               0.0000
   30   -28              -0.1116               0.0000               0.0000
   30   -27              -0.0807               0.0000               0.0000
   30   -26              -0.1667               0.0000               0.0000
   30   -25              -0.0867               0.0000               0.0000
   30   -24               0.0012               0.0000               0.0000
   30   -23               0.0793               0.0000               0.0000
   30   -22               0.0313               0.0000               0.0000
   30   -21               0.0039               0.0000               0.0000
   30   -20               0.0830               0.0000               0.0000
   30   -19               0.1852               0.0000               0.0000
   30   -18               0.0485               0.0000               0.0000
   30   -17              -0.0125               0.0000               0.0000
   30   -16              -0.0118               0.0000               0.0000
   30   -15              -0.0465               0.0000               0.0000
   30   -14              -0.0137               0.0000               0.0000
   30   -13               0.1153               0.0000               0.0000
   30   -12              -0.0893               0.0000               0.0000
   30   -11              -0.0109               0.0000               0.0000
   30   -10               0.0625               0.0000               0.0000
   30    -9               0.0497               0.0000               0.0000
   30    -8              -0.1724               0.0000               0.0000
   30    -7               0.0533               0.0000               0.0000
   30    -6              -0.2247               0.0000               0.0000
   30    -5              -0.2156               0.0000               0.0000
   30    -4               0.0661               0.0000               0.0000
   30    -3              -0.0561               0.0000               0.0000
   30    -2              -0.0885               0.0000               0.0000
   30    -1               0.1451               0.0000               0.0000
   30     0               0.1035               0.0000               0.0000
   30     1               0.0028               0.0000               0.0000
   30     2               0.1501               0.0000               0.0000
   30     3              -0.3569               0.0000               0.0000
   30     4              -0.0737               0.0000               0.0000
   30     5               0.2154               0.0000               0.0000
   30     6               0.0085               0.0000               0.0000
   30     7               0.0392               0.0000               0.0000
   30     8               0.2056               0.0000               0.0000
   30     9               0.1882               0.0000               0.0000
   30    10              -0.0026               0.0000               0.0000
   30    11               0.0809               0.0000               0.0000
   30    12               0.0343               0.0000               0.0000
   30    13               0.2031               0.0000               0.0000
   30    14               0.0616               0.0000               0.0000
   30    15              -0.0115               0.0000               0.0000
   30    16               0.0205               0.0000               0.0000
   30    17               0.1233               0.0000               0.0000
   30    18              -0.0201               0.0000               0.0000
   30    19              -0.0534               0.0000               0.0000
   30    20              -0.0200               0.0000               0.0000
   30    21               0.0243               0.0000               0.0000
   30    22              -0.0366               0.0000               0.0000
   30    23               0.0572               0.0000               0.0000
   30    24               0.0935               0.0000               0.0000
   30    25               0.0619               0.0000               0.0000
   30    26              -0.0547               0.0000               0.0000
   30    27               0.0870               0.0000               0.0000
   30    28               0.0026               0.0000               0.0000
   30    29               0.0285               0.0000               0.0000
   30    30               0.0377               0.0000               0.0000
